"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2001"	"2001"	"Depressive episode, unspecified"	"F32.9"	12	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	15	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Essential (primary) hypertension"	"I10"	17	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	24	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Atherosclerotic heart disease"	"I25.1"	20	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Cardiac arrest, unspecified"	"I46.9"	21	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Cardiac arrhythmia, unspecified"	"I49.9"	15	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Cardiomegaly"	"I51.7"	17	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Respiratory failure, unspecified"	"J96.9"	22	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Other and unspecified cirrhosis of liver"	"K74.6"	16	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Respiratory arrest"	"R09.2"	42	12298970	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	"Cardiogenic shock"	"R57.0"	22	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"4-Aminophenol derivatives"	"T39.1"	14	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Heroin"	"T40.1"	122	12298970	1.0
	"Pennsylvania"	"42"	"2001"	"2001"	"Other opioids"	"T40.2"	71	12298970	0.6
	"Pennsylvania"	"42"	"2001"	"2001"	"Methadone"	"T40.3"	15	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Other synthetic narcotics"	"T40.4"	28	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Cocaine"	"T40.5"	86	12298970	0.7
	"Pennsylvania"	"42"	"2001"	"2001"	"Other and unspecified narcotics"	"T40.6"	43	12298970	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	"Benzodiazepines"	"T42.4"	39	12298970	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	17	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Other and unspecified antidepressants"	"T43.2"	21	12298970	0.2
	"Pennsylvania"	"42"	"2001"	"2001"	"Cardiac-stimulant glycosides and drugs of similar action"	"T46.0"	11	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	797	12298970	6.5
	"Pennsylvania"	"42"	"2001"	"2001"	"Ethanol"	"T51.0"	34	12298970	0.3
	"Pennsylvania"	"42"	"2001"	"2001"	"Alcohol, unspecified"	"T51.9"	44	12298970	0.4
	"Pennsylvania"	"42"	"2001"	"2001"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	179	12298970	1.5
	"Pennsylvania"	"42"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	593	12298970	4.8
	"Pennsylvania"	"42"	"2001"	"2001"	"Accidental poisoning by and exposure to alcohol"	"X45"	66	12298970	0.5
	"Pennsylvania"	"42"	"2001"	"2001"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	10	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	99	12298970	0.8
	"Pennsylvania"	"42"	"2001"	"2001"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	12	12298970	Unreliable
	"Pennsylvania"	"42"	"2001"	"2001"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	43	12298970	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Acute hepatitis C"	"B17.1"	14	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Unspecified diabetes mellitus, without complications"	"E14.9"	15	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Other obesity"	"E66.8"	10	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	21	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	18	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	11	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, dependence syndrome"	"F14.2"	16	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	20	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	32	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	148	12331031	1.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Depressive episode, unspecified"	"F32.9"	16	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Essential (primary) hypertension"	"I10"	23	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	31	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Atherosclerotic heart disease"	"I25.1"	19	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Cardiac arrest, unspecified"	"I46.9"	35	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Cardiac arrhythmia, unspecified"	"I49.9"	20	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Cardiomegaly"	"I51.7"	22	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Pneumonia, unspecified"	"J18.9"	10	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Respiratory failure, unspecified"	"J96.9"	14	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Other and unspecified cirrhosis of liver"	"K74.6"	10	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Respiratory arrest"	"R09.2"	43	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	13	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Coma, unspecified"	"R40.2"	17	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"4-Aminophenol derivatives"	"T39.1"	18	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Heroin"	"T40.1"	140	12331031	1.1
	"Pennsylvania"	"42"	"2002"	"2002"	"Other opioids"	"T40.2"	97	12331031	0.8
	"Pennsylvania"	"42"	"2002"	"2002"	"Methadone"	"T40.3"	39	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Other synthetic narcotics"	"T40.4"	42	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Cocaine"	"T40.5"	155	12331031	1.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Other and unspecified narcotics"	"T40.6"	70	12331031	0.6
	"Pennsylvania"	"42"	"2002"	"2002"	"Benzodiazepines"	"T42.4"	63	12331031	0.5
	"Pennsylvania"	"42"	"2002"	"2002"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	31	12331031	0.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Other and unspecified antidepressants"	"T43.2"	27	12331031	0.2
	"Pennsylvania"	"42"	"2002"	"2002"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	15	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Antiallergic and antiemetic drugs"	"T45.0"	12	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	881	12331031	7.1
	"Pennsylvania"	"42"	"2002"	"2002"	"Ethanol"	"T51.0"	47	12331031	0.4
	"Pennsylvania"	"42"	"2002"	"2002"	"Alcohol, unspecified"	"T51.9"	70	12331031	0.6
	"Pennsylvania"	"42"	"2002"	"2002"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	17	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	282	12331031	2.3
	"Pennsylvania"	"42"	"2002"	"2002"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	630	12331031	5.1
	"Pennsylvania"	"42"	"2002"	"2002"	"Accidental poisoning by and exposure to alcohol"	"X45"	99	12331031	0.8
	"Pennsylvania"	"42"	"2002"	"2002"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	96	12331031	0.8
	"Pennsylvania"	"42"	"2002"	"2002"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	11	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	16	12331031	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	33	12331031	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Unspecified diabetes mellitus, without complications"	"E14.9"	19	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	19	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	30	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	32	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	13	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	27	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	41	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	130	12374658	1.1
	"Pennsylvania"	"42"	"2003"	"2003"	"Depressive episode, unspecified"	"F32.9"	23	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Essential (primary) hypertension"	"I10"	21	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	14	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	32	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Atherosclerotic heart disease"	"I25.1"	34	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Cardiac arrest, unspecified"	"I46.9"	21	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Cardiac arrhythmia, unspecified"	"I49.9"	12	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Cardiomegaly"	"I51.7"	19	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Pneumonia, unspecified"	"J18.9"	11	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Asthma, unspecified"	"J45.9"	11	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Respiratory failure, unspecified"	"J96.9"	23	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified cirrhosis of liver"	"K74.6"	24	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	10	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Respiratory arrest"	"R09.2"	54	12374658	0.4
	"Pennsylvania"	"42"	"2003"	"2003"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	29	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified convulsions"	"R56.8"	15	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"4-Aminophenol derivatives"	"T39.1"	20	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Heroin"	"T40.1"	166	12374658	1.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Other opioids"	"T40.2"	131	12374658	1.1
	"Pennsylvania"	"42"	"2003"	"2003"	"Methadone"	"T40.3"	73	12374658	0.6
	"Pennsylvania"	"42"	"2003"	"2003"	"Other synthetic narcotics"	"T40.4"	68	12374658	0.5
	"Pennsylvania"	"42"	"2003"	"2003"	"Cocaine"	"T40.5"	175	12374658	1.4
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified narcotics"	"T40.6"	86	12374658	0.7
	"Pennsylvania"	"42"	"2003"	"2003"	"Benzodiazepines"	"T42.4"	95	12374658	0.8
	"Pennsylvania"	"42"	"2003"	"2003"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	37	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified antidepressants"	"T43.2"	38	12374658	0.3
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	13	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Antiallergic and antiemetic drugs"	"T45.0"	17	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	1174	12374658	9.5
	"Pennsylvania"	"42"	"2003"	"2003"	"Ethanol"	"T51.0"	52	12374658	0.4
	"Pennsylvania"	"42"	"2003"	"2003"	"Alcohol, unspecified"	"T51.9"	71	12374658	0.6
	"Pennsylvania"	"42"	"2003"	"2003"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	20	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	359	12374658	2.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	767	12374658	6.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Accidental poisoning by and exposure to alcohol"	"X45"	106	12374658	0.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	19	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	12374658	Unreliable
	"Pennsylvania"	"42"	"2003"	"2003"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	112	12374658	0.9
	"Pennsylvania"	"42"	"2003"	"2003"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	30	12374658	0.2
	"Pennsylvania"	"42"	"2003"	"2003"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	52	12374658	0.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Acute hepatitis C"	"B17.1"	12	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Unspecified diabetes mellitus, without complications"	"E14.9"	16	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	23	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	20	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	38	12410722	0.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of cocaine, dependence syndrome"	"F14.2"	12	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	22	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	21	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	43	12410722	0.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	168	12410722	1.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Bipolar affective disorder, unspecified"	"F31.9"	11	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Depressive episode, unspecified"	"F32.9"	26	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	28	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Essential (primary) hypertension"	"I10"	24	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	14	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Acute myocardial infarction, unspecified"	"I21.9"	11	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	35	12410722	0.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Atherosclerotic heart disease"	"I25.1"	24	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Cardiomyopathy, unspecified"	"I42.9"	10	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Cardiac arrest, unspecified"	"I46.9"	24	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Cardiac arrhythmia, unspecified"	"I49.9"	14	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Cardiomegaly"	"I51.7"	18	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Bronchopneumonia, unspecified"	"J18.0"	12	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Pneumonia, unspecified"	"J18.9"	14	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Pulmonary oedema"	"J81"	15	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Respiratory failure, unspecified"	"J96.9"	33	12410722	0.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Other and unspecified cirrhosis of liver"	"K74.6"	21	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Respiratory arrest"	"R09.2"	68	12410722	0.5
	"Pennsylvania"	"42"	"2004"	"2004"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	23	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"4-Aminophenol derivatives"	"T39.1"	22	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Heroin"	"T40.1"	131	12410722	1.1
	"Pennsylvania"	"42"	"2004"	"2004"	"Other opioids"	"T40.2"	154	12410722	1.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Methadone"	"T40.3"	93	12410722	0.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Other synthetic narcotics"	"T40.4"	86	12410722	0.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Cocaine"	"T40.5"	195	12410722	1.6
	"Pennsylvania"	"42"	"2004"	"2004"	"Other and unspecified narcotics"	"T40.6"	64	12410722	0.5
	"Pennsylvania"	"42"	"2004"	"2004"	"Benzodiazepines"	"T42.4"	82	12410722	0.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	22	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Other and unspecified antidepressants"	"T43.2"	36	12410722	0.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	13	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Psychostimulants with abuse potential"	"T43.6"	11	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Antiallergic and antiemetic drugs"	"T45.0"	10	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	1300	12410722	10.5
	"Pennsylvania"	"42"	"2004"	"2004"	"Ethanol"	"T51.0"	50	12410722	0.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Alcohol, unspecified"	"T51.9"	52	12410722	0.4
	"Pennsylvania"	"42"	"2004"	"2004"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	24	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	415	12410722	3.3
	"Pennsylvania"	"42"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	863	12410722	7.0
	"Pennsylvania"	"42"	"2004"	"2004"	"Accidental poisoning by and exposure to alcohol"	"X45"	83	12410722	0.7
	"Pennsylvania"	"42"	"2004"	"2004"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	10	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	20	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	135	12410722	1.1
	"Pennsylvania"	"42"	"2004"	"2004"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	15	12410722	Unreliable
	"Pennsylvania"	"42"	"2004"	"2004"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	21	12410722	0.2
	"Pennsylvania"	"42"	"2004"	"2004"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	38	12410722	0.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Chronic viral hepatitis C"	"B18.2"	11	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Unspecified diabetes mellitus, without complications"	"E14.9"	30	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Obesity, unspecified"	"E66.9"	11	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	25	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	40	12449990	0.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	10	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	24	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	51	12449990	0.4
	"Pennsylvania"	"42"	"2005"	"2005"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	186	12449990	1.5
	"Pennsylvania"	"42"	"2005"	"2005"	"Depressive episode, unspecified"	"F32.9"	22	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	27	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Essential (primary) hypertension"	"I10"	36	12449990	0.3
	"Pennsylvania"	"42"	"2005"	"2005"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	23	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	55	12449990	0.4
	"Pennsylvania"	"42"	"2005"	"2005"	"Atherosclerotic heart disease"	"I25.1"	28	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Cardiac arrest, unspecified"	"I46.9"	22	12449990	0.2
	"Pennsylvania"	"42"	"2005"	"2005"	"Cardiac arrhythmia, unspecified"	"I49.9"	19	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Cardiomegaly"	"I51.7"	16	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Bronchopneumonia, unspecified"	"J18.0"	12	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Pneumonia, unspecified"	"J18.9"	11	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	16	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Asthma, unspecified"	"J45.9"	15	12449990	Unreliable
	"Pennsylvania"	"42"	"2005"	"2005"	"Pulmonary oedema"	"J81"	14	12449990	Unreliable
