"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2017"	"2017"	"Other and unspecified narcotics"	"T40.6"	30	5024369	0.6
	"South Carolina"	"45"	"2017"	"2017"	"Cannabis (derivatives)"	"T40.7"	43	5024369	0.9
	"South Carolina"	"45"	"2017"	"2017"	"Benzodiazepines"	"T42.4"	226	5024369	4.5
	"South Carolina"	"45"	"2017"	"2017"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	35	5024369	0.7
	"South Carolina"	"45"	"2017"	"2017"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	28	5024369	0.6
	"South Carolina"	"45"	"2017"	"2017"	"Other and unspecified antidepressants"	"T43.2"	109	5024369	2.2
	"South Carolina"	"45"	"2017"	"2017"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	23	5024369	0.5
	"South Carolina"	"45"	"2017"	"2017"	"Psychostimulants with abuse potential"	"T43.6"	189	5024369	3.8
	"South Carolina"	"45"	"2017"	"2017"	"Other and unspecified drugs primarily affecting the autonomic nervous system"	"T44.9"	11	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Antiallergic and antiemetic drugs"	"T45.0"	53	5024369	1.1
	"South Carolina"	"45"	"2017"	"2017"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	14	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Analeptics and opioid receptor antagonists"	"T50.7"	10	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	602	5024369	12.0
	"South Carolina"	"45"	"2017"	"2017"	"Ethanol"	"T51.0"	82	5024369	1.6
	"South Carolina"	"45"	"2017"	"2017"	"Alcohol, unspecified"	"T51.9"	26	5024369	0.5
	"South Carolina"	"45"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	63	5024369	1.3
	"South Carolina"	"45"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	421	5024369	8.4
	"South Carolina"	"45"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	437	5024369	8.7
	"South Carolina"	"45"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	97	5024369	1.9
	"South Carolina"	"45"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	5024369	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	39	5024369	0.8
	"South Carolina"	"45"	"2018"	"2018"	"Unspecified diabetes mellitus, without complications"	"E14.9"	11	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Obesity, unspecified"	"E66.9"	10	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	50	5084127	1.0
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	132	5084127	2.6
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	32	5084127	0.6
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	18	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	62	5084127	1.2
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	54	5084127	1.1
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	77	5084127	1.5
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	84	5084127	1.7
	"South Carolina"	"45"	"2018"	"2018"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	138	5084127	2.7
	"South Carolina"	"45"	"2018"	"2018"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	42	5084127	0.8
	"South Carolina"	"45"	"2018"	"2018"	"Essential (primary) hypertension"	"I10"	25	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	26	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Acute myocardial infarction, unspecified"	"I21.9"	15	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	57	5084127	1.1
	"South Carolina"	"45"	"2018"	"2018"	"Atherosclerotic heart disease"	"I25.1"	21	5084127	0.4
	"South Carolina"	"45"	"2018"	"2018"	"Cardiac arrest, unspecified"	"I46.9"	101	5084127	2.0
	"South Carolina"	"45"	"2018"	"2018"	"Cardiac arrhythmia, unspecified"	"I49.9"	131	5084127	2.6
	"South Carolina"	"45"	"2018"	"2018"	"Congestive heart failure"	"I50.0"	10	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Cardiomegaly"	"I51.7"	36	5084127	0.7
	"South Carolina"	"45"	"2018"	"2018"	"Bronchopneumonia, unspecified"	"J18.0"	11	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Pneumonia, unspecified"	"J18.9"	12	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Emphysema, unspecified"	"J43.9"	11	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Pulmonary oedema"	"J81"	19	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Acute respiratory failure"	"J96.0"	26	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Respiratory failure, unspecified"	"J96.9"	26	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	13	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Other and unspecified abnormalities of breathing"	"R06.8"	21	5084127	0.4
	"South Carolina"	"45"	"2018"	"2018"	"Respiratory arrest"	"R09.2"	10	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Other specified symptoms and signs involving the circulatory and respiratory systems"	"R09.8"	16	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Shock, unspecified"	"R57.9"	10	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Other specified general symptoms and signs"	"R68.8"	13	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	11	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"4-Aminophenol derivatives"	"T39.1"	19	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Heroin"	"T40.1"	183	5084127	3.6
	"South Carolina"	"45"	"2018"	"2018"	"Other opioids"	"T40.2"	330	5084127	6.5
	"South Carolina"	"45"	"2018"	"2018"	"Methadone"	"T40.3"	58	5084127	1.1
	"South Carolina"	"45"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	510	5084127	10.0
	"South Carolina"	"45"	"2018"	"2018"	"Cocaine"	"T40.5"	267	5084127	5.3
	"South Carolina"	"45"	"2018"	"2018"	"Other and unspecified narcotics"	"T40.6"	33	5084127	0.6
	"South Carolina"	"45"	"2018"	"2018"	"Cannabis (derivatives)"	"T40.7"	52	5084127	1.0
	"South Carolina"	"45"	"2018"	"2018"	"Benzodiazepines"	"T42.4"	200	5084127	3.9
	"South Carolina"	"45"	"2018"	"2018"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	45	5084127	0.9
	"South Carolina"	"45"	"2018"	"2018"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	34	5084127	0.7
	"South Carolina"	"45"	"2018"	"2018"	"Other and unspecified antidepressants"	"T43.2"	112	5084127	2.2
	"South Carolina"	"45"	"2018"	"2018"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	12	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	29	5084127	0.6
	"South Carolina"	"45"	"2018"	"2018"	"Psychostimulants with abuse potential"	"T43.6"	249	5084127	4.9
	"South Carolina"	"45"	"2018"	"2018"	"Antiallergic and antiemetic drugs"	"T45.0"	64	5084127	1.3
	"South Carolina"	"45"	"2018"	"2018"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	17	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	623	5084127	12.3
	"South Carolina"	"45"	"2018"	"2018"	"Ethanol"	"T51.0"	104	5084127	2.0
	"South Carolina"	"45"	"2018"	"2018"	"Alcohol, unspecified"	"T51.9"	25	5084127	0.5
	"South Carolina"	"45"	"2018"	"2018"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	12	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	91	5084127	1.8
	"South Carolina"	"45"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	471	5084127	9.3
	"South Carolina"	"45"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	485	5084127	9.5
	"South Carolina"	"45"	"2018"	"2018"	"Accidental poisoning by and exposure to alcohol"	"X45"	117	5084127	2.3
	"South Carolina"	"45"	"2018"	"2018"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	5084127	Unreliable
	"South Carolina"	"45"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	48	5084127	0.9
	"South Carolina"	"45"	"2018"	"2018"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	12	5084127	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Other opioids"	"T40.2"	25	865454	2.9
	"South Dakota"	"46"	"2016"	"2016"	"Other synthetic narcotics"	"T40.4"	10	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Psychostimulants with abuse potential"	"T43.6"	19	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	28	865454	3.2
	"South Dakota"	"46"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	18	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	865454	2.9
	"South Dakota"	"46"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	865454	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	10	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Other opioids"	"T40.2"	14	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Other synthetic narcotics"	"T40.4"	14	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Psychostimulants with abuse potential"	"T43.6"	27	869666	3.1
	"South Dakota"	"46"	"2017"	"2017"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	30	869666	3.4
	"South Dakota"	"46"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	18	869666	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	869666	2.4
	"South Dakota"	"46"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	869666	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	13	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Psychostimulants with abuse potential"	"T43.6"	12	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	18	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	882235	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	882235	2.6
	"Tennessee"	"47"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	21	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Unspecified diabetes mellitus, without complications"	"E14.9"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Other obesity"	"E66.8"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Obesity, unspecified"	"E66.9"	32	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	16	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	74	6651194	1.1
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	14	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, dependence syndrome"	"F11.2"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	86	6651194	1.3
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	23	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	51	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	19	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	109	6651194	1.6
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	115	6651194	1.7
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	33	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	322	6651194	4.8
	"Tennessee"	"47"	"2016"	"2016"	"Depressive episode, unspecified"	"F32.9"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	64	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	137	6651194	2.1
	"Tennessee"	"47"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	74	6651194	1.1
	"Tennessee"	"47"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	34	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Acute and subacute infective endocarditis"	"I33.0"	39	6651194	0.6
	"Tennessee"	"47"	"2016"	"2016"	"Endocarditis, valve unspecified"	"I38"	13	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	33	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Cardiomegaly"	"I51.7"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Bronchopneumonia, unspecified"	"J18.0"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	18	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Emphysema, unspecified"	"J43.9"	12	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	58	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Respiratory failure, unspecified"	"J96.9"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified cirrhosis of liver"	"K74.6"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Respiratory arrest"	"R09.2"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other chronic pain"	"R52.2"	15	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"4-Aminophenol derivatives"	"T39.1"	20	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Heroin"	"T40.1"	260	6651194	3.9
	"Tennessee"	"47"	"2016"	"2016"	"Other opioids"	"T40.2"	679	6651194	10.2
	"Tennessee"	"47"	"2016"	"2016"	"Methadone"	"T40.3"	83	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Other synthetic narcotics"	"T40.4"	395	6651194	5.9
	"Tennessee"	"47"	"2016"	"2016"	"Cocaine"	"T40.5"	249	6651194	3.7
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified narcotics"	"T40.6"	35	6651194	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Cannabis (derivatives)"	"T40.7"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Barbiturates"	"T42.3"	22	6651194	0.3
	"Tennessee"	"47"	"2016"	"2016"	"Benzodiazepines"	"T42.4"	573	6651194	8.6
	"Tennessee"	"47"	"2016"	"2016"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	54	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Antiparkinsonism drugs and other central muscle-tone depressants"	"T42.8"	25	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Tricyclic and tetracyclic antidepressants"	"T43.0"	58	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified antidepressants"	"T43.2"	169	6651194	2.5
	"Tennessee"	"47"	"2016"	"2016"	"Phenothiazine antipsychotics and neuroleptics"	"T43.3"	53	6651194	0.8
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	68	6651194	1.0
	"Tennessee"	"47"	"2016"	"2016"	"Psychostimulants with abuse potential"	"T43.6"	186	6651194	2.8
	"Tennessee"	"47"	"2016"	"2016"	"Antiallergic and antiemetic drugs"	"T45.0"	90	6651194	1.4
	"Tennessee"	"47"	"2016"	"2016"	"Calcium-channel blockers"	"T46.1"	10	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	47	6651194	0.7
	"Tennessee"	"47"	"2016"	"2016"	"Antitussives"	"T48.3"	17	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	872	6651194	13.1
	"Tennessee"	"47"	"2016"	"2016"	"Ethanol"	"T51.0"	169	6651194	2.5
	"Tennessee"	"47"	"2016"	"2016"	"Alcohol, unspecified"	"T51.9"	57	6651194	0.9
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	106	6651194	1.6
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	518	6651194	7.8
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	826	6651194	12.4
	"Tennessee"	"47"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	200	6651194	3.0
	"Tennessee"	"47"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	25	6651194	0.4
	"Tennessee"	"47"	"2016"	"2016"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	80	6651194	1.2
	"Tennessee"	"47"	"2016"	"2016"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	19	6651194	Unreliable
	"Tennessee"	"47"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	35	6651194	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	23	6715984	0.3
	"Tennessee"	"47"	"2017"	"2017"	"Chronic viral hepatitis C"	"B18.2"	17	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	24	6715984	0.4
	"Tennessee"	"47"	"2017"	"2017"	"Other obesity"	"E66.8"	19	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	35	6715984	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	34	6715984	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	11	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	71	6715984	1.1
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of opioids, dependence syndrome"	"F11.2"	12	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder"	"F11.9"	96	6715984	1.4
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder"	"F13.9"	13	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	72	6715984	1.1
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder"	"F15.9"	46	6715984	0.7
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	178	6715984	2.7
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	172	6715984	2.6
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	32	6715984	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	381	6715984	5.7
	"Tennessee"	"47"	"2017"	"2017"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	24	6715984	0.4
	"Tennessee"	"47"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	94	6715984	1.4
	"Tennessee"	"47"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	140	6715984	2.1
	"Tennessee"	"47"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	11	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	61	6715984	0.9
	"Tennessee"	"47"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	32	6715984	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Acute and subacute infective endocarditis"	"I33.0"	45	6715984	0.7
	"Tennessee"	"47"	"2017"	"2017"	"Dilated cardiomyopathy"	"I42.0"	10	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	33	6715984	0.5
	"Tennessee"	"47"	"2017"	"2017"	"Cardiomegaly"	"I51.7"	23	6715984	0.3
	"Tennessee"	"47"	"2017"	"2017"	"Bronchopneumonia, unspecified"	"J18.0"	10	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	18	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	23	6715984	0.3
	"Tennessee"	"47"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	70	6715984	1.0
	"Tennessee"	"47"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	10	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Acute respiratory failure"	"J96.0"	26	6715984	0.4
	"Tennessee"	"47"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	14	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	14	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Other and unspecified abnormalities of breathing"	"R06.8"	10	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Respiratory arrest"	"R09.2"	13	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Other chronic pain"	"R52.2"	20	6715984	0.3
	"Tennessee"	"47"	"2017"	"2017"	"4-Aminophenol derivatives"	"T39.1"	15	6715984	Unreliable
	"Tennessee"	"47"	"2017"	"2017"	"Heroin"	"T40.1"	311	6715984	4.6
	"Tennessee"	"47"	"2017"	"2017"	"Other opioids"	"T40.2"	592	6715984	8.8
	"Tennessee"	"47"	"2017"	"2017"	"Methadone"	"T40.3"	69	6715984	1.0
